id,age_in_years,neighbourhood,beds,daily_rev_per_2_guests,review_scores_rating,total_rev
5234612,4.35,Oostelijk Havengebied - Indische Buurt,2,74,87,592
1001004,4.34,Westerpark,16,400,98,25600
984095,4.34,Westerpark,16,70,92,4620
991680,4.34,Westerpark,16,70,93,4340
984477,4.34,Centrum-West,2,119,94,51884
4318718,4.34,Bos en Lommer,1,200,100,400
1155617,4.34,Centrum-West,2,150,90,8100
984643,4.34,Centrum-West,1,99,90,23562
3588586,4.34,De Baarsjes - Oud-West,1,125,80,500
984989,4.34,Bos en Lommer,1,55,95,10120
985365,4.34,Centrum-Oost,2,129,92,31992
2820243,4.34,Centrum-Oost,3,125,94,15500
2798385,4.34,Westerpark,2,89,83,2136
987355,4.34,Centrum-West,2,80,87,30400
4435968,4.34,Watergraafsmeer,1,155,100,620
5321003,4.34,De Baarsjes - Oud-West,2,79,97,2844
989940,4.34,Oostelijk Havengebied - Indische Buurt,3,120,94,19200
3024793,4.34,Centrum-Oost,3,124,91,3968
2549436,4.34,Zuid,14,450,86,62100
2335362,4.34,Centrum-West,8,320,92,40320
990100,4.34,De Baarsjes - Oud-West,8,270,91,79380
2991320,4.34,Centrum-West,8,320,88,32640
1544440,4.34,Centrum-Oost,6,240,87,36000
992499,4.34,Centrum-Oost,2,220,100,5280
1026562,4.33,De Baarsjes - Oud-West,4,229,97,111294
1687052,4.33,De Baarsjes - Oud-West,2,149,96,60792
4445275,4.33,Centrum-West,3,274,100,18084
1275067,4.33,Centrum-West,1,100,95,3400
996112,4.33,Centrum-Oost,4,300,91,4800
1234725,4.33,De Baarsjes - Oud-West,4,110,88,1320
1211536,4.33,De Baarsjes - Oud-West,2,65,90,3120
1016849,4.33,Centrum-West,1,95,94,42560
998564,4.33,Centrum-West,1,90,93,36720
1198731,4.33,Centrum-West,1,90,93,28800
998941,4.33,Centrum-West,1,90,94,35280
998754,4.33,De Baarsjes - Oud-West,3,300,95,49200
998822,4.33,Centrum-Oost,3,210,97,21840
1000252,4.33,Noord-West,2,150,95,1200
1000866,4.33,De Pijp - Rivierenbuurt,1,110,100,7700
5211945,4.33,De Pijp - Rivierenbuurt,1,50,100,300
1001885,4.32,Centrum-West,2,130,95,2080
2151999,4.32,De Pijp - Rivierenbuurt,2,165,98,17820
1278487,4.32,Centrum-West,1,95,95,14820
1003070,4.32,Centrum-West,1,95,96,23940
2830788,4.32,Oud-Oost,1,95,97,5320
5018147,4.32,Oud-Oost,1,115,93,920
4031690,4.32,De Baarsjes - Oud-West,1,120,95,1920
1005042,4.32,Centrum-Oost,1,89,90,30260
1005429,4.32,Centrum-West,1,120,91,720
1005603,4.32,Oostelijk Havengebied - Indische Buurt,1,80,97,4160
1003546,4.32,IJburg - Zeeburgereiland,6,200,80,6000
1006621,4.32,Westerpark,1,150,92,16800
1173324,4.32,Westerpark,4,100,80,400
1008225,4.32,Westerpark,1,85,96,850
1023928,4.32,De Pijp - Rivierenbuurt,3,250,95,77000
4108254,4.32,De Pijp - Rivierenbuurt,1,80,80,160
1010056,4.31,Centrum-Oost,1,250,99,68000
1082033,4.31,Centrum-Oost,2,250,100,6000
1010305,4.31,Westerpark,2,99,100,2772
1698635,4.31,De Baarsjes - Oud-West,2,160,98,3520
3367743,4.31,De Baarsjes - Oud-West,2,90,97,2520
4072802,4.31,De Baarsjes - Oud-West,1,95,98,6840
1013167,4.31,De Baarsjes - Oud-West,1,80,93,4800
1013715,4.31,Centrum-West,1,225,98,128250
3096977,4.31,Oostelijk Havengebied - Indische Buurt,3,200,80,2800
2557385,4.31,Centrum-Oost,4,200,96,7200
1014697,4.31,Centrum-West,1,139,90,4170
1015087,4.31,Oud-Oost,1,85,97,34170
2025572,4.31,Centrum-Oost,1,90,94,18900
1015468,4.31,IJburg - Zeeburgereiland,1,65,94,12480
5461689,4.31,Oud-Oost,1,75,90,300
3480325,4.31,Zuid,2,110,85,1100
4384746,4.31,Zuid,1,65,80,910
2310017,4.31,De Baarsjes - Oud-West,1,80,96,1920
1496800,4.31,Oud-Oost,1,89,100,1780
4599323,4.31,De Baarsjes - Oud-West,1,59,100,236
2060633,4.31,Centrum-Oost,3,199,96,48954
4643339,4.31,De Baarsjes - Oud-West,1,98,90,784
1019667,4.3,Zuid,1,125,97,50000
1020135,4.3,Slotervaart,1,80,92,2720
4656264,4.3,Centrum-West,1,120,95,1920
2400486,4.3,Slotervaart,1,110,99,1760
1020477,4.3,Centrum-West,1,135,90,3780
1021006,4.3,De Pijp - Rivierenbuurt,1,80,99,800
2534100,4.3,De Baarsjes - Oud-West,4,190,100,3420
3260555,4.3,Centrum-West,1,140,97,19600
1022631,4.3,De Baarsjes - Oud-West,2,100,63,2800
1294528,4.3,De Baarsjes - Oud-West,2,85,90,680
3487420,4.3,Centrum-Oost,1,115,93,3680
1023151,4.3,Zuid,3,100,87,12000
3603189,4.3,Bos en Lommer,2,70,100,700
3724341,4.3,Centrum-Oost,2,250,100,4000
1232048,4.3,Oud-Noord,1,57,88,21660
1025482,4.3,Oud-Noord,1,78,94,49608
1043557,4.3,Oud-Noord,1,145,100,580
3796459,4.3,Oud-Oost,1,70,90,560
3403331,4.3,De Baarsjes - Oud-West,1,100,95,13200
3941357,4.3,Centrum-West,3,300,100,2400
1029865,4.3,Westerpark,1,99,93,19404
1952422,4.29,Oud-Oost,2,90,100,1260
2020537,4.29,De Pijp - Rivierenbuurt,2,144,97,4608
1031419,4.29,Bos en Lommer,1,95,97,2660
1032524,4.29,Centrum-West,1,99,95,7722
1783438,4.29,De Pijp - Rivierenbuurt,1,78,94,15288
1032443,4.29,Zuid,1,70,95,11900
3053359,4.29,Centrum-Oost,1,90,96,15660
1485659,4.29,Centrum-West,4,125,100,7500
1079368,4.29,De Pijp - Rivierenbuurt,1,75,97,300
1035528,4.29,Centrum-Oost,2,140,92,6720
4493007,4.29,Centrum-West,1,137,100,548
1036556,4.29,Westerpark,1,77,90,16016
3008874,4.29,Zuid,1,89,84,6408
1037485,4.28,De Baarsjes - Oud-West,2,250,100,1000
1527955,4.28,Westerpark,1,75,100,600
3589226,4.28,Centrum-West,1,130,99,4160
1038120,4.28,Centrum-West,3,195,96,7800
1038625,4.28,Watergraafsmeer,5,225,100,12600
1266356,4.28,De Pijp - Rivierenbuurt,1,150,100,1800
2092472,4.28,Centrum-West,1,150,100,2400
1796212,4.28,Slotervaart,1,100,99,25200
3388416,4.28,Zuid,1,79,100,158
2081615,4.28,Oud-Noord,2,100,67,600
1042084,4.28,De Baarsjes - Oud-West,2,130,95,25480
1847052,4.28,Centrum-West,3,145,96,43500
1463449,4.28,Centrum-Oost,1,89,99,6052
2672582,4.28,Centrum-West,1,219,96,9198
1043348,4.28,Oostelijk Havengebied - Indische Buurt,1,95,83,1520
1043948,4.28,Centrum-West,10,375,94,38250
1044452,4.28,Westerpark,2,100,94,24000
1044584,4.28,Centrum-West,1,78,84,11544
1044816,4.28,De Pijp - Rivierenbuurt,1,140,100,560
1045543,4.28,Centrum-Oost,1,90,97,7560
2258180,4.28,De Baarsjes - Oud-West,4,180,97,17640
3526580,4.28,Watergraafsmeer,3,180,93,8640
2258681,4.28,De Baarsjes - Oud-West,3,180,100,2520
2126651,4.28,Zuid,2,170,88,11900
4544832,4.28,Centrum-Oost,2,160,100,1280
3872755,4.28,Centrum-Oost,2,120,100,2880
1285064,4.28,Centrum-West,1,98,95,2352
4528286,4.27,De Pijp - Rivierenbuurt,2,70,100,420
4638609,4.27,De Baarsjes - Oud-West,2,89,88,1780
1051514,4.27,Centrum-West,6,325,100,7800
1051515,4.27,De Pijp - Rivierenbuurt,3,164,92,7872
1052344,4.27,Centrum-Oost,1,115,97,5520
1052416,4.27,Oud-Noord,6,189,91,12852
2414310,4.27,Centrum-West,5,200,96,44800
4011762,4.27,Centrum-West,6,175,91,19600
1316990,4.27,Centrum-West,5,150,95,96600
1155251,4.27,Centrum-West,2,90,96,17640
1320353,4.27,Centrum-West,2,100,100,12600
1320438,4.27,Centrum-West,2,100,97,23800
1064108,4.27,Centrum-West,2,100,96,28000
1321735,4.27,Centrum-West,3,110,94,38500
2093507,4.27,Centrum-West,3,85,99,24990
2093406,4.27,Centrum-West,3,95,98,26600
2093483,4.27,Centrum-West,3,95,96,30590
1315392,4.27,Centrum-West,2,100,96,26600
1053676,4.27,Bos en Lommer,1,69,99,7452
1054715,4.27,De Pijp - Rivierenbuurt,2,60,96,18360
1055570,4.27,IJburg - Zeeburgereiland,3,140,99,39760
1055685,4.27,Centrum-West,2,150,90,6000
4429790,4.27,Centrum-West,1,110,96,3300
2925820,4.27,De Pijp - Rivierenbuurt,1,110,84,440
1057380,4.27,Oud-Noord,1,105,90,5040
1057477,4.27,Geuzenveld - Slotermeer,1,69,93,2484
5027458,4.27,De Baarsjes - Oud-West,1,75,93,450
1058439,4.27,Oud-Noord,6,170,100,5100
1058701,4.27,Zuid,1,30,80,840
1062145,4.26,De Baarsjes - Oud-West,1,59,79,12744
4531609,4.26,De Pijp - Rivierenbuurt,1,75,98,3900
3685177,4.26,De Pijp - Rivierenbuurt,4,350,90,7000
2278749,4.26,De Baarsjes - Oud-West,1,105,100,210
1114384,4.26,Bos en Lommer,4,125,91,5250
1923797,4.26,De Pijp - Rivierenbuurt,3,159,97,8268
2215021,4.26,Zuid,1,120,97,12480
1064061,4.26,De Baarsjes - Oud-West,3,280,92,17920
2017766,4.26,Centrum-West,1,90,97,2520
1064584,4.26,Centrum-West,2,229,98,83356
1064665,4.26,De Baarsjes - Oud-West,1,100,95,800
1583177,4.26,De Pijp - Rivierenbuurt,1,119,96,8568
1067681,4.26,Oostelijk Havengebied - Indische Buurt,5,160,89,11520
4410408,4.26,Centrum-Oost,1,80,100,320
1068565,4.26,IJburg - Zeeburgereiland,1,85,95,17000
1071189,4.25,IJburg - Zeeburgereiland,6,326,96,20864
1071414,4.25,Oud-Oost,1,70,94,7840
1071533,4.25,De Baarsjes - Oud-West,1,149,97,33972
2813439,4.25,Centrum-West,4,490,98,31360
4405517,4.25,Zuid,1,104,96,2288
2693440,4.25,Centrum-West,1,169,91,4732
3757906,4.25,Zuid,2,100,94,4200
5469006,4.25,Zuid,1,75,100,150
2606152,4.25,Centrum-West,3,280,92,47040
4489468,4.25,Zuid,2,110,100,880
4858813,4.25,Zuid,2,110,100,2200
1073712,4.25,De Baarsjes - Oud-West,2,70,92,23240
1076604,4.25,Centrum-West,1,108,97,5184
3370628,4.25,Centrum-West,2,130,94,26520
1078472,4.25,Centrum-Oost,2,145,92,41760
4300022,4.25,Oud-Oost,1,109,100,1744
1079184,4.25,Centrum-Oost,1,165,100,7920
1079362,4.25,Centrum-Oost,2,279,100,6696
1079499,4.25,Oud-Oost,2,345,97,55890
1079779,4.25,Centrum-Oost,4,200,92,52800
1081486,4.24,Centrum-Oost,4,450,100,44100
1401858,4.24,De Baarsjes - Oud-West,2,150,90,9900
1082688,4.24,De Baarsjes - Oud-West,1,99,96,8712
2198890,4.24,Centrum-Oost,6,550,100,11000
2531465,4.24,Centrum-West,4,300,93,9000
1085426,4.24,Osdorp,3,80,91,1920
1251609,4.24,De Pijp - Rivierenbuurt,1,123,96,4674
1573094,4.24,De Baarsjes - Oud-West,1,159,100,2544
1976953,4.24,De Baarsjes - Oud-West,1,82,85,1312
1086568,4.24,Zuid,2,95,91,19000
1983071,4.24,De Pijp - Rivierenbuurt,1,110,93,1320
1086656,4.24,Centrum-West,1,90,94,23040
1671346,4.24,Westerpark,1,85,93,1530
1383494,4.24,Oostelijk Havengebied - Indische Buurt,1,85,100,2550
1087866,4.24,Centrum-West,1,99,89,11088
3370850,4.24,Centrum-Oost,1,129,93,10320
4932087,4.24,Centrum-West,1,95,93,1140
1081307,4.23,Oud-Noord,2,75,91,6900
1745212,4.23,Oud-Oost,1,85,95,2040
5476868,4.23,De Baarsjes - Oud-West,1,35,100,70
3019899,4.23,Watergraafsmeer,1,80,100,640
1340289,4.23,Westerpark,4,140,90,25200
2892336,4.23,Zuid,1,120,96,3600
2296947,4.23,Centrum-Oost,2,120,94,5040
1096593,4.23,Oud-Oost,1,94,96,8460
3191295,4.23,De Baarsjes - Oud-West,3,189,100,1512
1096896,4.23,Centrum-Oost,1,100,95,50400
1097048,4.23,Oostelijk Havengebied - Indische Buurt,1,125,93,2500
1097121,4.23,Centrum-Oost,6,340,100,6120
1097257,4.23,Oostelijk Havengebied - Indische Buurt,1,70,93,2940
1097277,4.23,Zuid,2,90,100,540
1097394,4.23,De Pijp - Rivierenbuurt,3,129,96,17544
2749719,4.23,Westerpark,2,190,100,1520
1098436,4.23,Centrum-West,1,125,96,7000
1100980,4.23,De Baarsjes - Oud-West,1,71,88,3266
1101886,4.22,De Baarsjes - Oud-West,1,75,96,18900
3593315,4.22,Centrum-West,1,175,100,4200
1102038,4.22,Noord-West,1,50,93,11400
1102380,4.22,Westerpark,1,75,97,3600
1329048,4.22,Oud-Noord,2,110,93,7920
1102846,4.22,Centrum-Oost,2,90,94,13500
1105128,4.22,Centrum-Oost,1,125,96,47500
1427567,4.22,De Baarsjes - Oud-West,1,85,100,2380
1104175,4.22,Geuzenveld - Slotermeer,1,90,85,6480
5141861,4.22,De Baarsjes - Oud-West,2,119,100,714
4413714,4.22,De Baarsjes - Oud-West,1,45,80,90
1105690,4.22,Centrum-West,1,125,99,17250
1105924,4.22,Watergraafsmeer,4,195,80,7020
2100344,4.22,Centrum-West,1,110,100,2640
1106641,4.22,Westerpark,3,115,88,9660
1111591,4.22,Westerpark,1,99,100,3564
1192198,4.22,Zuid,2,150,90,600
3748141,4.22,Westerpark,1,75,80,300
1106910,4.22,De Pijp - Rivierenbuurt,3,150,95,6000
1107057,4.22,Centrum-West,2,220,100,6160
3396938,4.22,Oud-Noord,1,89,87,4984
3977037,4.22,Bos en Lommer,2,68,96,680
3301011,4.22,Watergraafsmeer,3,65,93,1560
1266433,4.22,Centrum-Oost,1,100,96,26000
1111796,4.22,De Pijp - Rivierenbuurt,1,200,91,37200
739288,4.22,De Baarsjes - Oud-West,1,110,97,37620
1186728,4.22,De Baarsjes - Oud-West,1,87,98,7656
2597812,4.22,Oostelijk Havengebied - Indische Buurt,4,225,80,1350
2009822,4.21,Centrum-West,3,185,97,7770
2196351,4.21,De Pijp - Rivierenbuurt,2,90,93,11880
